commit,label
醫師特親切解說，耐心問診，利用模型解說仔細！很棒的就醫經驗！,5
醫師詳談依個案狀況給予適合的建議；物理，職能治療師很有耐心，協助個案完成許多動作並增加信心。,5
周醫師細心瞭解病況值得推薦,5
醫師看診仔細，治療師親切。,5
個人覺得醫師看診沒有很專業 隨便說個去復健 連病況都沒說,2
"小弟於
今天晚上七點多發現臗骨疼痛，上網查詢附近評價優質骨科發現大興骨科評價不錯，馬上請老婆大人騎車載我去看，一到門口8:23分他門診時間到九點請老婆趕快進去掛號我跟著一跛一跛的還沒有跛到門口見到我老婆回頭出來旁邊陪個不知道是掛號護士還是女醫生就冷冷的說了一句我們不收病患了，時間是8:25分，當時我老婆還跟她說不是到九點嗎？她還是冷冷的一句不收病患，我知道當時病患很多，我們也不吵不鬧，我就跟老婆說沒關係我們走，頂多藥房先買包止痛劑，樓上一堆評價高的真的不知道是不是自己人灌水，還是醫生沒醫德或者是值班護士看人多趕著下班，我們都不知道只覺得在時間內掛號只得到一句我們不收連看也不看這種醫院真的好嗎？",1
"爛，沒醫德
明明9:00才有休息，8:23分到那邊要看診
竟然都不收，還說掛不了跟她說了病患很痛，走路很痛苦，她們堅持不收連醫生道德都沒有",1
周三下午的醫師診斷草率，護理人員態度欠佳。,1
"櫃台人員，護理師，物理治療師都很nice,唯獨xx逸醫師態度非常糟糕，整個問診過程充滿戲謔與不削，居然說我都在長庚看病，長庚也有骨科，怎不在那裏看就好，把病患往外推的舉動，讓人無言，給一顆星都嫌多",1
網路搜到，之前沒有看骨科的經驗，想評價不賴，就冒險看一次。真心推薦！黃醫生耐心100用心100，非常感謝！,5
"突然想到所以來留言，想當初高雄大流行登革熱，那時候登革熱還沒大流行之前我就中獎，燒了好幾天沒退燒掛了本院的家醫科，告訴醫生懷疑自己得登革熱不像一般感冒，醫生還嘲笑我怎麼會這麼認為！
結果開了藥給我回去，我還是一直燒，直到開始眼窩疼痛出現紅疹，我再度到醫院這次報了感染科，才被要求抽血，結果本來要抽兩管，護士抽了一管完後才說抱歉，我忘記了麻煩另一隻手給我我再抽一管！
整個不知道在搞什麼的？素質真的有待加強
最後我被確診為登革熱，看診時醫生跟我說妳出疹子了應該快好了不用治療直接回家就好。
從都到尾直接一個傻眼！",1
"早上2摟的巡房醫護人員：呂x綸小姐，對病患、家屬都很體貼
讓身為病患家屬的我心裡覺得暖暖的
雖然此醫院負評不少，但給優質的醫護人員讚許是很值得的
辛苦妳們了 謝謝。",5
小孩發高燒40度，送急診居然不收，那你急診的功用是什麼？瞧不起鳳山人膩？不收小孩你可以貼個公告在外面，不要門口量了體溫，進去了才說不收。,1
"急診可以廢掉了 沒功能
然後什麼洨設備都沒有   真心可以關門了",1
蚊子多，廁所一堆沒水準的人尿在馬桶外,1
"心跳快來看診心臟科，只安排去檢查不給任何治療方式，害我再去新華田內科診所看病拿藥，下降高速的心跳。
接著，隔一周後來看報告。從早上9點從公司請假來醫院時，09:30等待看診，等到11:30（因為醫生去開刀)。
再轉到內分泌科。

為何醫院這麼多人在等待，消磨這麼多時間？如果只是為了省錢不多派人力資源來即時醫治病人，可惡。

停車場也是大問題，汽車停滿，機車則要停很遠。沒有看到規劃立體空間式的停車，讓病人腳受傷，還得走很遠路來看診。不體恤人。

以上都屬於一星評價。

還好醫生專業且快速診斷，轉診，服務好。再加兩星評分上去。",3
"上次去年9月的時候車禍，我去長庚全身都是血 ，護理師跟醫生在我面前走來走去，都對我的滿身傷視而不見足足等一兩個小時才有護理師來問我身體狀況。(我是被救護車送來的)
但這次我又生病來長庚醫院這邊的護理師很主動關心我，點滴吊完了問我還有沒有不舒服，我說有，他又再給我打針吊點滴，總共吊三次⋯",2
10/6早上10：15婦產科超音波檢查室讓人很傻眼 很明確跟“張”超音波師表達 我還沒漲尿 (之前都會說等漲尿再跟櫃檯說 就可以排下一位) 她還是叫我先把單子給她 硬要我進去檢查 進去後先讓我看一張圖片 說這是及格的膀胱 那我們來看看你的 然後看了看 我就是還不夠水分阿 就說 我10：55在幫你看 因為你感覺不準 這中間如果你覺得脹尿了 我也不會先幫你檢查 說真的 生病已經夠不舒服了 忍了你好幾次了 我尊重你有你的專業 但你為什麼總把別人當笨蛋...,1
"急診室的護理師態度不知道在差什麼
體恤疫情醫護人員都很辛苦
但是體恤是互相
我也沒欠你
口氣真的不必如此！

一進急診要等待出入登記
門口的護理師就很兇一直問說裡面是不是有人了
我說：裡面陪病的 是家人找的鄰居
目前我聯繫不上 是否可以拜託你們進去請她跟我替換（後來對方也說手機沒電）

護理師：我現在很忙 沒有空！請你去外面等！

等了30分鐘依然沒有下文
後來直接打電話到急診室內
才由內部的護理師協助

進出口時發現早已無需要登記的病人
（現在也不只一位登記者）

或許你們很忙很辛苦
但家屬剛開完刀在觀察
如果沒有辦法協助也可請內部打通電話吧？",1
"只想賺錢的醫院，完全不會去考慮病人的權益

明明照完X光可以當天就看報告，為何要等一週後?別家醫院都可以當天看，就你高雄長庚不行，只想要病患再掛號一次賺取健保點數，那病人下週還要再請假回診，薪資被扣醫院幫我出嗎？

如果今天照完X光不馬上看，過幾天病患死了，醫院是不是也不用負責了，還是醫生會看你這個不會馬上死掉不用當天看，所以下禮拜再回來掛號一次，讓我有點數賺是嗎？

以後不會再去長庚這種營利為目的醫院了",1
"這間醫院真的非常誇張，李院長叫廠商抽地下室污水，工程完畢，請款時竟然面不改色當下要求廠商要降價，降價不成還威脅要下次施工將更換廠商，甚至差點想要開票三個月為難廠商，屈屈一萬零五百元工程款，竟然要求五百塊發票稅金要廠商自行吸收。
試問貴院，哪間廠商還敢去你們醫院工作？
發票稅金要廠商吸收.........
這是聽過最不要臉的要求。
難道社經地位高，就這樣欺負人嗎？
口口聲聲一直講對工作內容有疑問，卻又不想追究和討論下去。
試圖將工作和費用混為一談，只為了要降五百塊。
搞到最後，好也是你，不好也是你。
大家都不歡而散。
請問一下，到底是誰的溝通羅輯有問題？",1
不尊重護理專業的醫院能有照護病人的能力嗎？,1
這個僱主只是個死豬沒兩樣，無端亂降職，腦袋裝個不正常的東西,1
"上新聞了~也不出面解釋解~醫院處理事情反應太差,還是真有其事,所以無言以對~",1
對待員工這種態度，難相信病人會有多好的照護品質,1
看診要先問醫師對症狀有什麼看法 若先提出自己的想法 醫師會酸都沒有先問他的專業,2
醫生態度超級差，霹靂無敵差，先生看診回覆醫生感受，醫生整個不爽一直回覆是不是再質疑他的專業，太好笑了，看診不就是告知病人不舒服的症狀嗎？因為不懂所以丟出疑問，醫生是在哪條神經出問題，一直重複回答是不是質疑他的專業，那現在怎麼辦，那現在怎麼辦？那現在怎麼辦？整個態度情緒控管不佳，身為一個醫生這樣兇病人，不過是把哪裡不舒服告知，覺得痛的地方不是像醫生所說的位置就暴走，就一直重複說是不是在質疑他專業，現在回覆你怎麼辦，以後不會去看就是了，護士態度非常好，但醫生極度不推薦，態度真的差爆了。,1
服務親切，空間寬敞，問診細心,5
醫生看起來很嚴肅，但沒想到輪到我看診時卻發現醫生其實很幽默！！！問診詳細，診斷也很明確，一切都得到很好的治療，醫術高明的醫師值得推薦！！很感謝！,5
"完全是板機指神醫！！！！！
之前花時間看了好幾位醫生都沒好，終於讓王醫師治好我了！！感動到快哭了😭😭😭
感謝王醫師讚嘆王醫師！",5
服務親切 做完近視雷射之後沒什麼副作用看的很清楚,5
護士顏值高服務態度好，劉醫師技術高超,5
"心得分享📣📣📣
只能說後悔沒早點用😏
高雄信合美眼科/飛秒近視雷射-視力保健室  真的要推薦一下，諮詢師非常非常專業，
讓人很放心，有比較有傷害，比較看看就知道了(眼睛是靈魂之窗還是多比較才安心）
醫生就不用說了，諮詢護士都這麼專業了😍

諮詢時的檢查就非常詳細（那時還沒確定要做）
後來有確定要做再做更仔細的機器檢查

手術過程不會痛，會點麻藥。醫生護士要做什麼都會跟你說，但會非常緊張😂😂調整呼吸一下

術後4小時有痠痛刺痛流眼淚（一定要閉眼休息4小時）之後就剩輕微異物感
隔天睡覺起來就是正常眼睛，視力完全恢復，沒有任何不適😍

隔天回診視力兩眼都1.2  😊😊",5
"前幾天帶小孩去玩水，結果隔天眼睛竟然得了紅眼症。醫生說主要症狀包括眼睛紅腫、流淚、疼痛、畏光、以及眼脂增加，一般俗稱〝紅眼〞。好在有衛教了一下，不然全家都要被傳染了。感謝信合美的醫師跟護士小姐。
科普一下:
（一）流行性角結膜炎－潛伏期3-5天，病程約2-4星期，幼兒感染時可能會有出血或形成偽膜，有些會併發點狀淺層角膜炎，此種點狀角膜炎有的會隨結膜炎一起痊癒，有些則會拖延數月之久。

（二）流行性出血性角結膜炎－發病快速，病程約10天，除了結膜炎之外，常合併有耳前淋巴結腫痛，結膜下出血的特徵。

（三）成人披衣菌性結膜炎－潛伏期1-2星期，若不加以治療，病程可長達數月之久，主要特徵為黃膿黏性眼",5
"做了很多功課也詢問了周遭的朋友群，都推信合美眼科的近視雷射，想說先來檢查看看吧!果然專業!!一點都不商業，給了我很多眼睛的建議，也不會推捧做最貴的手術，雖然我可以做最一般的手術(便宜的)，感謝媽咪生的好啦XD
但我想一生一次的眼睛手術，就用最好的也不為過吧XD
目前視力恢復良好，也不會影響我偶爾想要戴戴變色放大片
術後已經1個月囉~眼睛也不乾澀了~灑花
謝謝信合美的護士姐姐們~還有專業的劉院長(大推)",5
醫師 護理師 人都很親切 價格透明,5
超親切的醫檢師，很多事情都會很仔細的跟我解說,5
價格透明 醫師親切！☺,5
態度親切  費用包括公道,5
效率佳👍,5
ㄐㄋㄐㄍ,5
不會輕易叫人拔牙裝假牙，操作前會仔細告知情況，醫生們都很細心，牙醫助理們也很溫柔的幫忙吸口水不會硬亂戳口腔，中途有不適都會調整休息，是自以前有某間牙醫補牙時很痛還硬扳嘴巴不讓閉上繼續弄導致快6年不敢看牙醫的恐怖經驗後，我目前5年來唯一固定約診的牙醫診所。,5
"每次經過都想到牙齒3年多沒檢查了，
今天終於鼓起勇氣走進去，
門外掛休診？？（原來是忘了改）

沒想到這年頭沒約診還可以在20分鐘內就等到
看診，眼淚都快流下來了......Q_Q...

醫師技術不錯，幫我把刷牙刷壞的琺瑯質補平，
（邊治療邊聽醫師牙助聊八卦？！XD~～醫師很帥！？",4
"牙醫很仔細,也會詳細說明病況
但前台櫃台小姐服務態度有待加強
問問題的時候竟然還有點嘲笑了一下
讓人有點不太舒服
看完了評價後,發現到很多人同樣問題
覺得診所的人用人是否要慎選?
雖然不用到服務很頂級
但該有的態度還是要有",3
很可惜，一間質感很好的診所與醫生，但櫃台人員態度差勁到極限，別人沒欠妳~,1
"掛號小姐態度超差人不舒服還要看妳的屎臉嗎？
兩點半才開始掛號怎麼兩點半沒有準時看診勒",1
"最近因為私密部煩惱而找到這邊、除了打麻醉針時會明顯的痛之外，其餘手術時間則是沒啥感覺。
手術後詢問了鄭醫師費用怎麼算、鄭醫師說不貴 然後又因為工作需要開了診斷書、到櫃檯繳費時藥師說含診斷書的費用一百、合計全部四百元 只能說太佛心了",5
沒見過那麼好的醫生 跟護理人員 醫生幽默風趣又專業 櫃檯護理人員 也很和善💪,5
症狀：車禍雷田（外傷）=》醫生親切解說，護士用心（雖然有點菜，但真的很認真），用藥實在（換藥傷口不黏紗布）醫生包紮一流！）,5
"這是一間外科、耳鼻喉科、家醫科的診所
本人手腕燒燙傷，大醫院之外科醫師指示可能需要接受植皮手術，但所幸由鄭醫師及其團隊的細心照料與診療指示，不到一個月皮肉都完全復原，只剩下嫩疤，恢復情況非常好，連鄭醫師本人都讚嘆恢復速度。
再者，本人一般感冒，鄭醫師的用藥也是恰到好處，不會過於嗜睡，夜晚也不會痛苦難眠，睡一晚後，病情就有明顯改善
而最印象深刻的還是，連續兩天不明原因的眼球疼痛導致頭疼噁心，原以為是眼壓高，看完眼科後，查出並非眼壓問題，可能是眼球後方的連通鼻腔的管路發炎，隨即轉往此診所求醫，鄭醫生非常細心且親切的詳細解說原因，並開立藥方與診療叮嚀，本人於服藥後隔天，不再頭疼，且精神清爽
鄭醫師為",5
鄭醫師問診仔細，態度親切,5
庭院大，通風和日照好，冬天不冷，夏天涼爽！,5
好棒,5
,5
,5
,5
什麼都要錢，來訊問時候都說包含再立面，護理人員要一個鐘頭600元強錢,1
老板換人了。,3
,3
,3
,5
技術很好，用了好很快！,5
"很親切。
藥物溫和，又有效。",5
,5
,5
"第一次有這麼糟糕的經驗
過程讓我感受真的不好
冷嘲熱諷都來
而且聽錯問題被瘋狂跳針回嗆
我真的沒想過會遇到這樣的
再也不會想去了",1
裡面有很多專業人士 但卻看不到對自身專業的尊重 只看到因自身有專業而對他人展現的剛愎與傲慢 婦女朋友若想好好的看病 極度不建議到這家醫院,1
問問題而已醫生突然很生氣，講話很失禮，說病人無知，就是有我們這些人，我們知道還要你做什麼？笑哈哈,1
帶媽媽來看診 腫瘤控制得很好,5
櫃檯態度超級差。要去別間檢查排隊排1小時進去還被亂罵。拿我自己的報告還被用丟的。千萬別去,1
這裡醫師專業、護士細心。每次來都很放心。覺得很被照顧。,5
醫生和護士都蠻親切的，從小看到大的診所，但遇到特殊狀況應對力和判斷力有待加強，感冒回診拿藥，無出國也無發燒，告知醫生服藥第二天東西吃不太出味道，第三天和第四天就慢慢恢復味覺，便被診所強制轉診海總篩檢是否有肺炎，只好騎機車去海總，海總護理師也覺得奇怪怎麼只憑這樣診所就叫我來篩檢，診所和急診掛號費合計六百多元，隔天只好請假等篩檢通知，結果為陰性，但後續還需寫14天的體溫量測，說實話昨晚被醫生強制轉診和請出診所外等候的當下，心情真的很徬徨和無奈，寫出來只希望其他感冒患者別遇到同樣的狀況，總體來說還是很不錯的診所，醫護人員們辛苦了,3
醫生很細心說明減重的重點 太棒了~真的瘦5公斤囉!,5
這家醫師中西醫合併治療，真讚,5
有效減重方式和堅持的意志力，目標一定會達成的。讚，讚,5
方便，住院吃的都滿多樣,4
"服務讚步調也從容,醫生陣容堅強又親切...💞",5
先說一下我體檢的時候加我那邊只有三個人，負責體檢裡面一位體型較壯碩的小姐，上一個體檢完下一步要做甚麼可以講一下嗎?做完上一個體檢去問妳下一個體檢要做什麼，口氣在壞三小的??還ㄟ來ㄟ去 妳當你在喊小狗小貓??照X光要的單子在妳桌上也不跟我講，等我都要搭電梯了才跟我說??在那邊聊天也不會告知做完這個體檢接下來要做甚麼體檢??(還有我口氣始終都很好，妳如果不想做不要免強 辭職吧 呵呵),1
9/3下午去健康檢查為了要考駕照用，到心理諮詢時，因身高問題說了一堆很不動聽的話，更讓人生氣的是一邊問診還一邊打哈欠，有這麼累嗎？感覺很不好，沒有被尊重的感覺。想睡就回家睡，不要誤診病人的病情。,1
"急診主任陳輝財醫師,雖然習慣性劈腿外遇,,但醫術高明!對年輕貌美女病患也和藹可親,實為部基之光!

也感謝高紹屏女士,體諒陳主任辛勞,無怨無悔的支持陳主任奉獻他的醫術醫德!
陳輝財主任與高韶屏女士,你們傑出的表現與奉獻,實在令人敬佩!祝福你們白頭偕老!幸福到永久!!",5
"非常推薦的留日醫學博士好醫師！
問診仔細經驗豐富！",5
真的是一位好棒👍的👨‍⚕️，只要有不舒服一定會來找他，而且他也會說他的養生之道，跟一般外面的診所醫生完全不一樣，基隆再也找不到這麼好這麼有醫德的一位醫生👏👏,5
雖然看起來舊舊的，但是醫師真的非常詳細問診，還會仔細叮嚀所有注意事項，非常貼心,5
用心傾聽的好醫生，看了幾十年，不是投藥殘暴要你立即見效的那種。,5
醫生世家，醫生人很親切ＮＩＣＥ,5
"星期六上午11至12點左右，因身體不適由救護車送至長庚急診，不知道急診安排第一線協助掛號還是什麼的護理師是在不爽什麼，因爲臨時沒帶健保卡僅帶身分證，但又有必要提前告知本人目前身體狀況可能需謹慎用藥，由親人告知護理師（態度並無不禮貌），因爲本人無力且說話非常虛弱。這位護理師，像是「修怕電」被電到的一樣爆氣的對我的親人非常的不禮貌，什麼叫做「然後呢？然後呢？你現在不掛號，告訴我不能用藥，我是有要給她打什麼藥嗎？」這個音量，我以為她是想要來打架的，我沒看過素質差到無法言語形容的護理師，我尊重醫護人員，也能體諒他們辛苦，但這種護理師，我想她連基本的「尊重」都不會寫，可能沒學好。

儘管這評論長庚的任何",1
婦產科衛教師態度差，還速度慢，問診時再聊天浪費病人時間第一次去問如果要生按哪鈴她回他沒上去8樓自己找，第二次衛教說我給你的資料勒，口氣兇請問你給我的我要放哪要你同意嗎？如何客訴她啦！還不帶名牌,1
"心臟內科的黃子晏醫生與心臟外科的鄭其文醫生非常的細心與專業👍👍👍
13樓加護病房裡的護理師們與醫師也都非常的細心與熱情👍👍👍
感謝你們謝謝你們把我先生救回來🙏
（也謝謝急診室立即的急救🙏）",5
"一間管理課比醫師護理人員官威大的醫院
自己態度好像醫護人員不賺錢就臭臉
什麼事情的錯都要怪在醫療人員頭上
可以不要那麼狗腿嗎?奉勸良心要有喔
難怪會有急診離職潮
笑死",1
"2020/10/28 眼科手術櫃檯不知是人手不足還是吃飯時間的，已經完成手術要刷健保卡離院等好久沒人辦理，後來至大廳刷卡也等了三十個人次。
而且大廳收費櫃檯又重新改裝，怎麼回事？",4
有個應該是護理長趾高氣揚，診所不是都有跟私人救護車簽約，怎可隨便叫公家救護車，錢你們在賺，成本轉嫁給人民納稅錢吸收，全民買單！,1
設備先進，空間規劃清爽，有殘障車位，是個先進私人內科診所,4
,1
,5
櫃檯小姐服務態度很好。我去看甲狀腺，梁醫生刷了我二次健保卡向健保局申報，病因都是【原態性高血壓】，我說剛走進診所就量血壓，當然會比較高，我請教另一位醫生，他說【一般醫生都會以在家量的血壓為主，因為在醫療機構量，會比較緊張，血壓就會偏高，不是很準】，我登場向梁院長說明非高血壓，他依然用高血壓向健保局申報領錢，竟然浮報二次。他還從【兩叠國泰月訊】，取一張，開轉診單，要我去汐止國泰找一位女性新陳代謝科醫生看診。,1
這裡的醫生與護理師服務專業又親切，對於長輩有愛心與耐心。對於病患如家人般真誠的關心，是七堵區的良醫與好鄰居。,5
梁醫生問診非常的細心、專業，護士很親切，別家的藥加了胃藥，我吃了都還會胃痛，只有這家不會胃痛、胃酸不舒服。這是我真心的推薦！,5
頂尖專業，高等價值平民價位！,5
梁醫師人很好很專業，護士小姐們也很親切👍🏻,5
今天說去看櫃檯小姐自己說要12點後才輪到的。結果12:30ㄧ過去就直接披頭就罵我不尊重醫生，那之前叫我8點半過去等到快十點加今天直接就罵人是哪裡尊重我了？我今天看得是精神科就代表我自己心理壓力也很大，還要當妳的出氣桶是不是？不好意思下次不去了,1
"胡醫師看診細心
每次看診每次問最近病情
還會跟你解釋吃這個要副作用什麼的
胡醫師推👍",5
這位醫生他耐心傾聽我的狀況後開藥，下次一定會去這間診所看！,5
院長專業，而且耐心傾聽病人的困擾，謝謝院長。,5
醫生很專業,5
牙醫好帥,5
覺得這裡的牙助蠻不專業，直接忽略病人閒聊，然後聊天過程中直接稱呼病人為”這個”，當下聽到覺得超沒禮貌！另外每次去診所都看到走道上好幾個站著貼牆、蹲著靠牆牙助，觀感很差,1
"超棒的牙醫診所，醫生技術高超，
護士細心又漂亮，櫃台美眉也很貼心唷給你們點讚啦！",5
唐醫師技術超好，我原本超級緊張，結果結束的時候居然覺得很舒服哈哈哈,5
蔣醫師人真的很好，但是其他同事對待新人的態度就不予置評。,2
醫院環境乾淨，醫師專業親切，醫護人員有耐心。,5
醫院乾淨，護理師、社工師態度親切～,5
,5
,4
,3
醫生很有耐心，針對疑難雜症很有一套，來看是值得的！,5
"很好的中醫診所，隔壁還有獨立的推拿空間
上次感冒去看也能很快見效，看西醫不見效的話是可以考慮看中醫的，從根本上調理歐",5
,5
,5
,5
"千萬別來這家急診
肌腱受傷痛到手臂舉不起來  到這裡看急診
結果值班醫生聽完就「用力」把我手臂舉起來  看我痛到不行  居然說  看起來應該不是骨頭問題  隨便開了止痛藥說回去觀察就好
結果當然沒有好  還錯過最佳就醫時間  到現在復健了兩年都還沒有全好  幹",1
"服務態度極度惡劣
官網説體檢時間到12點
現場時說只到11點
我質疑時
他們先錯愕數秒
然後就才繼續堅持到11點
睜眼說瞎話

然後沒有引導人去體檢
也沒有指引
只給你體檢單自己去

且排隊時
櫃檯自顧聊天
不理會民眾
直到有人說小心妳被投訴
才理會民眾",1
"建議不要去這....

真心不騙",1
"拜託不要停一下警衛就開始趕人
工作人員的態度也不知道在差什麼
護理人員了不起嗎？
停車場上禮拜來一台腳踏車停在機車格
這禮拜來又看到
請問？
一堆人霸佔位子
那邊變成月租了是嗎？",1
"工作人員態度極度不佳
要停車警衛也一直趕
如果真的這樣就把停車場拆掉啊...",1
沒照X光只開痠痛貼布，雖然沒甚麼人不用等，但是看的也很隨便阿,2
護理師很有愛心耐心，打針不怕。會定期提醒你要追蹤檢查。醫生很好，整體服務很貼心。,5
復健科老師既專業又親切，以【病人為中心】的醫療照顧，體現出【視病猶親】的專業素養與精神，讓受苦的身心，在老師們的撫慰下得以舒緩。,5
復健科裡的物理治療師既專業又親切而且非常的有耐心，讓我的身心都得到最佳治療，“視病如親” 的專業素養讓我深受感動。,5
礦工基隆診所的復健科很讚！因工作關係到處跑，而長期受頸部問題所擾需拉脖子，經朋友推薦來的。此復健診所讓我覺得很舒服，不像一般復健科診所。,5
因我本身曾在該護理之家住過一個月深深感受其人性化管理,5
只有復健類的沒有一般的,1
老舊,1
請問這間醫院怎麼去,3
給你一個讚,5
打電話問體檢的問題，結果態度很不耐煩，妳自己私底下想嘆氣沒關係，直接在電話前面嘆氣還讓我聽到，聲音整個回我超不耐煩是怎樣？不高興就不要做那工作啊,1
今天晚上到新昆明醫院掛號要施打公費流感疫苗（本身是托育人員）我拿在職證明和健保卡給櫃檯人員要掛號，櫃檯人員卻説我未滿50歲不可以打公費需要自費叫我要先預約，我説我是托育人員有在職證明，而且我前兩三年都是在新昆明打公費流感疫苗，櫃檯人員又打內線問同事説一位小姐未滿50歲可以打公費嗎？我趕快補了一句我是托育人員電話那頭才跟櫃檯人員説有在職證明就可以施打了~櫃檯人員才不耐煩的幫我掛號讓我打針~😵新昆明的人員素質怎麼那麼差~,1
來做汽車健檢，櫃檯小姐態度很好！謝謝！,4
這種醫院環境跟人員還能營業算佩服,1
櫃檯人員男的態度有夠極差.借個筆用丟的，我又沒欠他什麼，態度差成這樣，真的不推薦這家.,1
"醫院 宗旨：以病人為中心.體現身、心、靈全人照護
核心價值：愛心、倫理、品質、效率
願景：成為最優質的精神醫療機構
•	維德醫院為基隆市的精神醫療院所，位於基隆市中正區八斗子，國立海洋科技博物館南側，緊鄰台鐵深澳支線。
•	維德醫院院長　張登萍醫師秉持「以病人為中心」的創院理念，為民眾服務，民國102年通過衛福部新制精神科醫院評鑑，目前已開放精神科門診、急診、住院(急性病床50床、慢性病床150床)、藥酒癮戒治、戒菸、居家治療、指定精神科醫療業務(強制入院)、身心障礙鑑定等業務，後續規劃日間留院、精神護理之家(籌備中)社區關懷等醫療服務。
•	醫院專業醫療人員陣容是醫療品質之保證，本院以堅強之",5
這是一個很有人性的醫院院長是一個很好的精神醫療師讓我可以在那裡很好的調藥環境也很好護左們也都很有人性不像有的醫院很沒人性,5
我踢足球回家有經過,3
只要送禮，院長一定收連保現詐騙客也一樣，真的很無言，訴我直言院長，你的患者王宜真。胡適忠給你什麼好處，我也可以比照啊~,1
超好玩,5
"一開始只是路過
給許豪庭醫生看了兩次
後來同事說有名的是陳醫師
可以感受到陳醫師的病人很多
現場等了快兩小時
也看了兩次 每次都等到快瘋掉！
陳醫師人很親切 但是等待的時間太漫長
望眼看去都是老人家在針灸比較多
這次換了一個新醫生
人也很親切 很積極 非常關心病人
不過依我個人的親身經歷
還是比較推薦許醫師
強烈的感受到有對症下藥
而且每次看診都不用等
總歸每個醫生都有他厲害擅長之處
不需要這麼盲從！",5
希望劉醫生也能有晚診😢～上次給劉醫生看感覺身體有慢慢變好,5
陳醫師乃針灸名醫，從三重到瑞芳，始終視病如親；常常飯菜放一旁，看診優先，幸好熱愛山林，練出強健體能，才能如鐵人般的照顧患者。,5
医者父母心，診所內陳医師，之前在三重看診，現在在瑞芳，我們還是坐著火車來找陳医師看診，只因為陳医師針灸手法功夫一流，用藥也精準☝️👍，F下整復理療師技術也好，很用心，大推☝️✌️☺️,5
陳醫師妙手回春治好疼痛多時的手臂痛。,5
素食夜市北中南總共邀請了25攤，來到慈濟內湖環保教育站，哇咧勒 雖然我只吃到3項，玉米、墨西哥餅、小米甜甜圈。不過太好吃了，歡迎他們再來啦！現場還有高僧傳粉絲見面會，看歌仔戲晒夜市。,5
"環境乾淨的環保站
有完整的教育說明
讓人更了解與重視環保議題
非常推薦參訪與貢獻一己之力",5
非常有教育意義的環保站。,5
,4
,4
陪家人來檢查，費用合理，一切ok,4
"一般勞工體檢，價格是750，是目前遇過最便宜的價格，速度快，大概半個小時就搞定了，也很快就可以拿到報告，約三個工作天。
因我每次抽血都會頭暈想吐，但是我來這邊體檢過兩次，第一次抽血非常順利完全沒有不適感，第二次護士知道我抽血都會不舒服，直接讓我躺在床上抽血，非常貼心。
少一顆星是因為這次去沒有麵包可以吃了，只有給一罐樂利包飲料。感覺醫生問診的時候比較隨便。",4
"3樓健檢中心有裝潢、乾淨、整潔。
櫃檯人員及其他人員態度很好也熱心。
我的血管很細不好抽，這裏抽血一次就完成✅
覺得很安心，謝謝抽血的小姐。
之前在竹北的某醫院，抽了5.6次都抽不出來還暈針。",5
曾來這裡體檢，這裡的體檢費用應該是全新竹市最便宜的。印象中醫療人員都很好，可惜人力好像有點不足，看醫師一人忙來忙去的。,4
爆料。有人趁醫生還沒來就請護士開藥給他，然後又跑別家拿藥,1
"南門綜合醫院！300新竹市東區林森路20號=醫院內部不大！但～看病的人員很多+服務態度親切～😇😇😇😇😇😇
給5顆星！！！",5
院長是神經內科張汶光醫師，對病人詢問問題的回覆是：我不跟你討論這個。高高在上，不予回覆。在院內寫了申訴單也沒下文，因為他是院長呀。帶頭態度惡劣，不理你就是不理你。醫術也很差，事後發現他完全診斷錯誤，難怪不跟病人溝通。,1
藥局藥師笑容親切有耐心，一一解說藥品該如何服用，感謝南門醫院讓身為病患的我有受到重視的感受。,5
排隊領藥，到我的號，有另一沒到號的搶先遞單子，我也遞上，一個女的藥劑師，先拿插隊的單子還訓斥我：一個一個來。自己搞烏龍，還兇病人，服務態度差勁。,1
照胃鏡體驗，感覺差透了，昨天看診時醫生說有幫忙預約照胃鏡時間，請我們9點準時到，今天9點也準時到了，卻突然說沒有預約，要我們照報到順序，這是那招,1
醫師很有耐心、很親切，藥劑師和櫃檯人員及護士小姐，都很親切友善，讓人覺得很安心。,5
優質的治療環境加上視病如親且專業的醫護人員，是透析治療的最佳選擇,5
環境乾淨  護理人員專業和善 使用的機器配備都是一流專業的！,5
照顧親切，視病如親！,5
門口的地是國家的，憑甚麼你們可以限制看診的人才能停車？沒擋道你們出入口，你們有什麼權力隨意亂移動他人車輛？,1
環境舒適，人員專業👍👍👍👍👍,5
醫師很專業，解釋也很詳細。,5
"極度不推薦來這家！
原本只要處理一顆牙根被細菌感染的牙套，在醫生的建議下做了六顆橋接的牙套，原本的好牙齒也抽神經當作固定用的樁，更奇怪的是拔牙前也沒有先做牙齒的模型直接拔牙，然後由護理師用黏土重新幫我做臨時的牙套，期間有多次反應牙套干涉造成發音異常，醫生只說之後再調整，結果忽然做了永久的假牙後居然跟臨時的假牙一樣，也完全無法調整，叫我習慣就好。

治療的整個過程我完全依照醫師的指示、指定的時間回診，前後長達半年多，結果不止牙套沒弄好，拔掉牙齒的部位因為假牙太靠近牙床，假牙持續到壓迫牙床造成內部塞食物發生惡臭以及不停的發炎，而且在牙套密合度不好的情況下，我原本好的牙齒因為包在密合度不好的牙套內，",1
醫生治療盡心盡力。,5
態度惡劣 牙線都拆不乾淨,1
