word,label
"['朋友', '推薦', '我', '來', '這', '家', '開粉瘤', '因為', '很', '擔心', '長', '在', '臉', '上', '開刀', '疤痕', '會', '很', '明顯', '但是', '我', '朋友', '之前', '給', '吳國君', '醫師', '開', '過', '現在', '疤痕', '都', '看', '不', '到', '了', '抱', '著', '忐忑不安', '的', '心情', '來', '⋯', '結果', '目前', '開完', '3', '個', '月', '了', '疤痕', '很', '漂亮', '超開心', '的', '❤️', '診所', '後續', '照顧', '傷口', '也', '很', '仔細', '護理', '人員', '很', '溫柔', '推薦', '大家', '來']",5
"['年輕', '的', '醫生', '態度', '很', '好', '要', '換', '藥', '前', '也', '都', '會', '看看完', '傷口', '再', '讓', '護士', '擦', '藥', '換', '藥', '的', '護士', '也', '都', '很', '熟練', '技術', '很', '好', '但是', '有', '一', '次', '去', '看診', '是', '年紀', '比較', '大', '的', '那', '位', '醫生', '看診', '換', '藥', '前', '完全', '沒有', '看', '傷口', '就', '直接', '讓', '護士', '換', '藥', '換', '藥', '結束', '後', '在', '診間', '外', '等', '很', '久', '藥師', '都', '沒有', '叫', '名字', '領', '藥', '後來', '直接', '問', '櫃台', '櫃檯', '才', '說', '要', '去', '跟', '醫生', '拿', '健保卡', '但是', '完全', '沒有', '人', '告知', '要', '先', '跟', '醫生', '拿', '後來', '跟', '醫生', '拿', '健保卡', '問', '醫生', '說', '如果', '傷口', '不會', '痛', '可不可以', '不', '開', '止痛藥', '醫生', '竟然', '回答', '多', '吃', '也', '不會', '怎樣', '態度', '讓', '人', '傻眼', '所以', '如果', '要', '去', '看', '諚', '請', '挑', '年輕', '醫生', '的', '時間', '去']",3
"['醫生', '和', '護士', '都', '很', '細心', '和', '耐心', '櫃檯', '人員', '態度', '很', '不', '好', '小朋友', '才', '一', '歲', '不', '想', '戴', '口罩', '也', '不', '是', '故意', '不', '帶', '態度', '就', '很', '不', '好', '的', '說', '不能', '進去', '看診']",4
"['雖然', '總公司', '人員', '報', '地址', '報錯', '但是', '吳若芷', '小姐', '服務', '親切', '專業', '給', '5星', '好評', '大家', '都', '可以', '來', '找', '吳', '小姐', '真心', '推薦', '科林']",5
"['選配師', '很', '親切', '也', '很', '專業', '爺爺', '和', '奶奶', '都', '讚不絕口', '跟', '吳若芷', '選配師', '拿', '了', '很多', '名片', '要', '介紹給', '大家', '知道', '如果', '你', '有', '聽力', '的', '困擾', '或是', '家', '裡', '有', '很', '抗拒', '助聽器', '但是', '您', '也', '困擾', '的', '可以', '先', '來', '和', '吳', '小姐', '聊聊', '一起', '找到', '解決', '的', '方式', '科林', '讚']",5
"['服務', '親切', '完全', '解決', '我', '的', '助聽器', '問題']",5
"['服務', '人員', '專業', '和', '親切']",5
"['專業', '細心', '體貼', '助聽器', '的', '第一', '選擇']",5
"['我', '的', '眼疾', '跟', '著', '我', '已', '多', '年', '日常', '生活', '中', '帶給', '我', '很多', '的', '不便', '直到', '在', '這裏', '醫治', '後', '居然', '好', '了', '感謝', '嘉亮', '診所']",5
"['盧', '醫師', '人温', '和', '有禮', '講解', '病情', '很', '詳細', '下', '次', '還', '會', '再', '來', '看']",5
"['帶', '小小孩', '去', '看', '眼睛', '發炎', '醫生', '護士', '都', '很', '細心', '且', '專業']",5
"['盧', '醫生', '待', '人', '親切', '非常', '仔細', '護士', '也', '服務', '也好', '推薦', '大家', '去']",5
"['醫師', '很', '有', '耐心', '也', '非常', '正確', '指導', '病患', '注意', '事項', '護士', '態度', '也', '很', '好']",5
"['在', '網路', '上', '找到', '這', '間', '診所', '有', '在', '治療', '泌尿', '疾病', '治療', '效果', '真的', '蠻', '好', '的', '藥水', '擦下去', '真的', '幾', '天', '後', '就', '掉', '了', '醫師', '說', '要', '配合', '服用', '中藥', '調理', '配合', '醫師', '的', '療程', '真的', '沒有', '再', '復發', '過', '想', '當初', '長出來', '還', '蠻', '緊張', '的', '後來', '不', '敢', '面對', '越', '長', '越', '多', '硬著頭皮', '來', '治療', '現在', '回想', '起來', '真的', '有點', '傻', '趕快', '去', '治療', '就', '好', '還', '多', '煩惱', '了', '好幾', '個', '禮拜']",5
"['這裡', '是', '老', '醫師', '看診', '覺得', '老', '醫師', '蠻', '厲害', '的', '服用', '一', '個', '療程', '早洩', '的', '症狀', '改善', '很多', '醫師', '說', '趕快', '調理好', '然後', '趕快', '結婚', '生', '小孩', '正', '有', '這', '個', '打算', '哈哈']",5
"['孩子', '從', '0', '歲', '看到', '成人', '的', '好', '院所']",5
"['值得', '信賴', '專業', '細心', '細心', '問診', '詳細', '的', '老', '醫生', '全', '家', '大小', '都', '給', '您', '看', '2', '個', '小小', '孩子', '都', '能', '自己', '給', '你', '看聽', '診', '不', '怕', '醫生', '呢', '氣喘', '小孩', '讓', '你', '看', '我', '放心', '也', '了', '解', '很多', '知識', '謝謝', '你']",5
"['醫師', '問診', '態度', '親切', '解析', '病情', '跟', '用藥', '亦', '相當', '專業', '👍']",5
"['孩子', '在', '3月', '2日', '因為', '感冒', '而', '引發', '氣喘', '幸好', '診所', '有', '營業', '醫師', '知道', '我們', '是', '外地', '來', '臨時', '看病', '的', '詢問', '病情', '以及', '開藥', '都', '相當', '的', '仔細', '及', '細心', '孩子', '也', '在', '吃', '過', '幾', '次', '藥', '後', '病情', '緩和', '了', '櫃檯', '人員', '也', '很', '親切', '非常', '感謝']",5
"['真的', '是', '受益', '良多', '院長', '對', '患者', '的', '病情', '講解', '的', '非常', '詳細', '難怪', '診所', '患者', '的', '忠誠度', '那', '麽', '高', '因為', '專業']",5
"['技術', '爛悔', '爛', '技術', '王八蛋', '陳', '醫師', '只是', '裝', '清高', '沒', '什麼', '本事', '整形', '技術', '超爛']",1
"['完全', '讓', '我', '傻眼', '當場', '有', '人', '說', '多', '100', '可以', '先', '看', '直接', '多', '付', '100', '就', '進去', '看診', '了']",1
"['我', '剛剛', '在', '量', '血壓', '時', '護士', '問', '我', '怎麼', '了', '我', '說', '吃', '一點點', '油胃', '就', '會', '悶痛', '有時', '甚至', '會', '痛', '到', '哭', '結果', '護士', '直接', '嗆', '我', '就', '不要', '吃', '油', '就', '好', '了', 'ㄚ', '然後', '就', '把', '我', '趕出去', '了']",1
"['櫃檯', '掛號', '小姐', '口氣', '態度', '不', '好', '很', '沒', '耐心', '臉色', '表情', '很', '差🙄']",1
"['醫生', '跟', '護士', '還', '不錯', '但', '為什麼', '第一', '次', '去', '掛號', '填', '基本', '資料', '是', '護士', '幫忙', '填', '的', '並', '沒有', '讓', '我', '自己', '填寫', '護士', '問', '的', '很', '大聲', '我', '尷尬', '的', '回答', '這', '是', '讓', '我', '覺得', '困擾', '的']",5
"['謝謝', '醫生', '技術', '高名', '剛剛', '幫', '爸爸', '把', '卡在', '食道', '的', '魚刺', '成功', '拿出']",5
"['從小', '看到', '大', '的', '醫生人', '很', '好', '很', '有', '耐心']",5
"['潘', '醫生', '人', '非常', '好', '也', '很', '仔細', '我', '跟', '我', '姊', '從小', '看到', '大', '現在', '都', '當', '媽', '了', '孩子', '還是', '帶去', '那裡', '看', '很', '推薦', '這', '位', '好', '醫生']",5
"['親切', '的', '老先生', '☺☺☺']",5
"['胃腸科', '專門', '胃痛', '肚子', '痛', '找', '林', '醫師', '很', '有用', '真的', '超', '強大', '的']",5
"['醫師', '態度', '親切', '問診', '詳細', '我', '手', '麻肩', '痛', '經', '治療', '後', '有', '很', '明顯', '的', '改善']",5
"['最近', '親友', '不幸', '中風', '由於', '親友', '介紹到', '貴', '診所', '畢竟', '是', '頭', '一', '次', '遇到', '這', '種', '狀況', '也', '比較', '沒', '經驗', '醫師', '建議', '注射', '通血路', '注射液', '說', '效果', '恢復', '佳', '就', '按照', '醫師', '建議', '效果', '確實', '不錯', '醫師', '也', '很', '親切', '細心', '由於', '每', '次', '費用', '13750', '元', '確實', '對', '生活', '負擔', '不', '輕鬆', '畢竟', '沒有', '遇', '過', '相關', '的', '經驗', '頭', '一', '次', '遇到', '今日', '親友', '幫忙', '結帳', '時', '只是', '好奇', '問', '一下', '這', '個', '費用', '那麼', '貴', '哦', '結帳', '的', '護士', '小姐', '態度', '突然', '非常', '差說', '我', '只', '是', '一', '個', '收錢', '的', '好像', '我們', '一', '副', '注射', '不', '起', '還', '叫', '我們', '自己', '去', '外面', '探', '一下', '行情', '再', '來', '說', '還', '說不然', '不要', '來', '醫師', '在場', '請', '他', '的', '護士', '停止', '護士', '仍然', '繼續', '叫囂', '令', '人', '非常', '傻眼', '業主', '回應', '：', '家屬', '沒有', '想到', '如此', '的', '成果', '是', '如何', '不', '容易', '達成', '而', '過度', '在意', '費用', '的', '增加', '因而', '與', '櫃臺', '收費', '小姐', '爭吵', '當然', '本', '診所', '員工', '訓練']",1
"['施', '醫師', '看診', '很', '仔細', '很', '用心', '在', '了', '解', '病患', '的', '情況', '醫術', '高明', '值得', '推薦', '的', '好', '診所']",5
"['醫生', '真的', '很', '細心', '我', '頭痛', '10', '年', '讓', '醫生', '用心', '的', '治療', '好', '很多', '肩緊', '也', '改善', '很多', '醫術', '高明', '真的', '很', '感謝', '醫生']",5
"['我', '爸爸', '55', '歲', '前', '陣子', '中風', '左側', '手腳', '無力', '反應', '遲鈍', '說話', '不清', '後來', '經', '人', '介紹到', '仁愛', '神經', '內科', '診所', '就醫', '吃飯', '反應', '都', '改善', '很多', '真的', '很', '謝謝', '醫生', '❤️']",5
"['我', '是', '醫護', '專業', '聽', '那', '位', '老', '醫生', '的', '講解', '根本', '唬爛', '越', '聽', '越', '懶得', '拆穿', '這', '就', '是', '醫病', '資訊', '不', '對等', '如果', '是', '一般', '患者', '可能', '就', '傻傻', '被', '騙', '吧']",1
"['推薦', '好', '診所', '看', '了', '幾', '家', '皮膚科', '症狀', '都', '沒', '改善', '來', '這裡', '看診', '後', '就', '康復', '了', '👍']",5
"['值得', '推薦', '好', '診所', '先生', '皮膚', '問題', '來', '這裡', '看診', '後', '就', '好', '了']",5
"['講', '了', '問題', '之後', '醫生', '只', '想', '開藥', '叫', '你', '離開', '似乎', '沒有', '想要', '認真', '治療', '的', '意思', '感覺', '很', '糟']",3
"['值得', '推薦', '的', '好', '診所']",5
"['兩', '位', '醫生', '都', '很', '親切', '花', '很多', '時間', '了', '解', '病人', '狀況', '回答', '疾病', '問題', '櫃檯', '人員', '也', '很', '親切']",5
"['醫師', '是', '良醫', '喔', '而且', '是', '醫師', '世家', '林杰堂', '醫師', '就', '是', '毒物', '專家', '林杰樑', '醫師', '的', '親', '哥哥', '喔']",4
"['醫生人', '很', '親切', '只要', '有', '生病', '都', '來', '這', '家', '👍👍']",5
"['藥性', '不會', '太', '猛', '而且', '很', '快', '可以', '獲得', '改善']",5
"['好', '醫生']",5
"['不', '好', '的', '看醫', '體驗', '一', '進去', '跟', '醫生', '說明', '身體', '狀況', '然後', '醫生', '就', '說', '要', '怎麼', '預防到', '這', '都', '正常', '但', '講完', '之後', '就', '開始', '開', '藥單', '然後', '詢問', '要不要', '擦', '的', '藥膏', '但是', '需要', '另外', '付費', '價格', '不', '便宜', '200', '還', '250', '忘', '了', '醫生', '說', '很', '有效', '我', '就', '買', '了', '然後', '就', '沒', '了', '對', '就', '沒', '了', '也', '沒有', '說', '要', '內診', '看', '一下', '是', '不', '是', '真的', '如', '病人', '所', '說', '的', '狀況', '或是', '內診', '擦', '藥', '消毒', '都', '沒有', '會', '這樣', '說', '是', '因為', '我', '這', '次', '來', '看', '是', '剛好', '在', '外地', '所以', '才', '就近', '找', '一', '間', '在', '我', '原本', '常', '去', '的', '婦產科', '看', '同', '一', '個', '狀況', '時', '都', '會', '內診', '消毒', '跟', '擦', '藥', '然後', '這', '個', '醫師', '卻', '什麼', '都', '沒有', '最後', '跟', '診所', '買', '的', '那', '個', '藥膏', '我', '回去', '打開', '顏色', '跟', '味道', '都', '跟', '我', '常', '去', '的', '那', '間', '給', '我', '的', '藥膏', '一模一樣', '只是', '裝', '的', '容器', '不', '一樣', '而已', '這', '間', '的', '藥膏']",1
"['婦科', '一直', '是', '女生', '很', '不好意思', '去', '的', '地方', '如果', '一樣', '有', '婦科', '問題', '的', '年輕', '女孩子', '請', '不要', '害怕', '趕快', '到', '這邊', '來', '處理', '妳', '的', '問題', '這邊', '很', '好', '醫生', '細心', '櫃台', '小姐', '也', '很', '細心', '讓', '你', '感覺', '很', '安心', '不用', '特地', '大老遠', '跑去', '哪裡', '哪裡', '尋求', '什麼', '好', '醫生', '朴子', '就', '有', '了', '非常', '棒', '以後', '有', '問題', '都', '會', '來', '這邊', '有', '朋友', '問', '也', '會', '推薦']",5
"['醫師', '很', '溫柔', '問診', '也', '非常', '仔細', '看病', '十分', '認真', '有', '問題', '都', '能', '提出', '是', '很', '棒', '的', '醫師']",5
"['雖然', '診所', '看起來', '設備', '都', '有些', '老舊', '了', '但是', '醫師', '產檢', '的', '很', '仔細', '說明', '的', '也', '很', '專業', '非常', '有', '耐心', '值得', '推薦']",5
"['李', '醫師', '十分', '親切', '看診', '仔細']",5
"['我們', '全', '家', '最', '信任', '的', '好', '醫師', '家', '裡', '成員', '好幾', '個', '都', '經由', '趙剛', '醫師', '早期', '診斷出', '疾病', '協助', '或', '建議', '我們', '轉診', '真的', '非常', '感謝', '是', '位', '非常', '有', '醫德', '及', '醫術', '的', '醫師']",5
"['醫生', '很', '資深', '經驗', '老道']",5
"['當天', '隱形眼鏡', '拔', '不', '下來', '時間', '已', '不', '早', '只', '能', '先', '去', '診所', '看醫生', '醫生', '護理師', '和', '櫃台', '態度', '超級差', '還不是', '時間', '太晚', '不如', '跑去', '醫院', '看', '然後', '問', '他們', '：', '請問', '如果', '下', '一', '次', '隱眼', '拔', '不', '下來', '怎麼辦', '有', '沒有', '其他', '方式', '可以', '教', '我', '醫生', '很', '超', '不耐煩', '的', '回', '：', '那', '就', '來', '找', '我', '啊', '接著', '我', '就', '問', '護理師', '為什麼', '會', '拔', '不', '下來', '護理師', '就', '很', '敷衍', '的', '回', '：', '呵呵', '我', '也', '不', '知道', '當下', '被', '醫生', '拔', '隱眼', '時', '眼睛', '真的', '是', '差點', '爆掉', '燈', '開', '超亮', '徒手', '一直', '很', '大力', '去', '拔', '我', '的', '隱眼', '醫生', '超兇', '的', '說', '：', '不要', '一直', '閃', '啦', '眼睛', '給', '我', '睜開', '我', '當時', '眼睛', '真的', '很', '痛', '然後', '我', '跟', '他', '說', '燈', '真的', '很', '亮', '醫生', '就', '回', '說', '：', '還不是', '你', '一直', '閃不然', '早', '就', '好', '了', '口', '氣', '還是', '一樣', '超差', '那', '次', '是', '我', '第二', '次', '隱眼', '拔', '不', '下來', '第一', '次', '是', '去', '醫院', '掛急診', '請', '醫生', '拔', '我', '記得', '當時', '醫']",1
"['醫生人', '不錯', '櫃檯', '人員', '態度', '極', '差', '不會', '再', '來', '了', '因為', '號碼', '很', '後面', '想說', '先', '回家', '等', '家', '在', '附近', '而已', '結果', '櫃檯', '小姐', '就', '說', '欸', '欸', '欸', '你', '要', '去', '哪', '在', '這裡', '坐', '著', '等', '就', '好', '後來', '她', '忙完', '要', '問', '我', '資料', '結果', '也', '是', '叫', '欸', '很', '不', '禮貌', '臉', '還', '很', '臭', '到底', '是', '欠', '你', '多少', '錢']",1
"['護理師', '不', '專業', '設備', '老舊']",1
"['Googlemap', '上', '的', '資訊', '顯示', '18-21', '點', '營業', '六點', '到', '了', '卻', '正', '要', '休息', '詢問', '卻', '被', '嘲弄', '說', '怎麼', '會', '去', '看', '網路', '櫃檯', '服務', '態度', '輕浮', '隨便', '讓', '人', '感覺', '非常', '差', '一', '個', '字', '爛']",1
"['醫師', '很', '有', '耐心', '看診', '也', '很', '仔細', '不會', '隨便', '敷衍']",5
"['一般', '皮膚科', '診所', '時段', '都', '比較', '少', '營業', '時間', '短', '臨', '時', '要', '找', '皮膚科', '診所', '找', '不', '到', '就', '找', '就', '來', '這裡', '結果', '發現', '醫生', '很', '快', '能', '對症下藥', '雖然', '不', '是', '皮膚科', '診所', '診斷', '皮膚科', '卻', '很', '專業']",5
"['自己', '口氣', '先', '不', '好', '惹毛', '患者', '還要', '患者', '口氣', '不要', '那麼', '差']",1
"['很', '棒', '的', '專科', '醫師', '腸胃', '與', '皮膚科', '診斷', '正確', '快速', '值得', '信賴']",5
"['護士', '態度', '爛', '到', '爆', '果然', '相', '由', '心', '生長', '那麼', '噁心', '不', '是', '沒有', '原因', '的', '不', '專業', '不打緊', '好好', '問', '一下', '問題', '回答', '有夠', '不耐煩', '的', '家', '裡', '死人', '嗎', '重點', '當時', '完全', '沒有', '人', '牠', '也', '沒', '在', '忙']",1
"['保養', '身體', '的', '好', '地方', '脊椎側彎', '改善', '有效']",5
"['醫生', '親切', '問', '問題', '解答', '詳細', '很', '關心', '患者', '大力', '推荐']",5
"['醫師', '專業', '親切', '護士', '也', '貼心']",5
"['沒有', '產科', '幹嘛', '還', '寫', '婦產科', '診所']",1
"['量', '耳', '溫槍', '為什麼', '沒有', '換', '耳聞套', '省錢', '也', '不', '是', '這樣', '吧', '評價', '給', '你', '一', '顆', '星', '還', '太多', '超級', '沒', '衛生']",1
"['這裡', '護理', '人員', '好', '親切', '唷', '辜', '醫生人', '超級', '好', '都', '會', '跟', '病人', '聊聊天', '針眼', '一', '次', '就', '好', '了', '割針眼', '時', '也', '不會', '痛', '超級', '棒', '的', '對', '老人', '很', '有', '耐性', '看診', '不用', '等', '太', '久']",5
"['辜', '醫師', '很', '幽默', '對', '老人', '很', '親切', '帶', '家', '裡', '長輩', '來', '就醫', '讓', '人', '很', '安心', '護理', '人員', '的', '服務', '也', '很', '貼心', '值得', '推薦', '的', '好', '診所', '👍👍👍']",5
"['我', '跟', '孩子', '來', '看診', '護士', '小姐', '很', '親切', '醫生', '也', '很', '耐心', '的', '說明', '及', '回答', '疑問', '❤❤❤❤❤', '遇到', '一', '個', '阿伯', '來', '掛號', '護士', '小姐', '一直', '問', '他', '他', '都', '不', '回答', '好像', '是', '有', '重聽', '護士', '小姐', '也', '是', '沒', '氣餒', '的', '好聲', '問', '他', '真是', '太', '有', '素養', '了']",5
"['改變為', '朴子', '大學', '眼科', '診所', '進駐', '醫生', '有', '三', '員', '原辜', '醫生', '也', '在', '列']",4
"['院長', '人', '很', '好', '又', '親切', '很', '專業', '非常', '推薦']",5
"['真的', '很', '有', '耐心', '護理', '人員', '也', '是', '醫師', '對於', '患者', '擔憂', '也', '能', '慢慢', '解釋', '很', '推薦']",5
"['醫生人', '很', '好']",5
"['醫生', '看診', '口氣差', '感覺', '令', '人', '不', '舒服']",1
"['醫生', '愛', '逞', '口舌', '之', '快']",1
"['專業', '醫護', '團隊']",5
"['醫生', '很', '年輕', '很', '親切', '不會', '草草', '問診', '很', '願意', '回答', '病人', '的', '問題', '第一', '次', '去', '看診', '的', '經驗', '很', '滿意']",4
"['看診', '醫師', '非常', '專業', '而且', '問診', '仔細', '如果', '不', '是', '第一', '次', '看診', '建議', '可以', '先', '打電話', '預約']",5
"['不', '太', '喜歡', '會', '有意無意', '向', '病人', '推銷', '自費', '產品']",1
"['看病', '仔細', '又', '非常', '有', '耐心', '特別', '從', '台中', '到', '嘉義', '看門診', '重點', '醫師', '人', '蠻', '帥', '的']",5
"['帶', '小寶寶', '看診', '醫師', '親切', '專業', '又', '細心', '不用', '跑', '嘉義市', '看診', '真的', '好', '感動', '大推']",5
"['問診', '隨便']",1
"['幫', '小孩', '吸', '鼻子', '的', '時候', '很', '粗魯', '小孩', '當下', '眼淚', '都', '飆出來', '了']",2
"['手法', '粗暴']",1
"['當初', '身', '上', '起', '了', '兩', '個', '小小', '的', '小紅', '點水泡', '醫生', '跟', '我', '說', '是', '皮蛇', '帶狀', '皰疹', '開', '了', '藥', '吃完', '了', '沒效', '卻', '變成', '兩', '大', '串', '葡萄🍇', '醫生', '才', '跟', '我', '說', '有', '特效藥', '快', '去', '自費', '買', '然後', '也', '沒', '約', '回診', '看', '傷口', '之類', '的', '就', '這樣', '被', '放生', '自己', '買', '了', '藥', '吃', '自己', '顧', '傷口', '現在', '身', '上', '滿', '身', '是', '疤痕', '無法', '見', '人', '為何', '不一', '開始', '就', '說', '：', '[', '有', '皮蛇', '特效藥', '］']",1
"['2014年', '來', '過', '一', '次', '今天', '又', '來', '打斑', '醫生', '怎麼', '比', '六', '年', '前', '還', '年輕', '服務', '環境', '都', '很', '乾淨', '漂亮', '價格', '又', '便宜']",5
"['斑點', '真的', '有', '改善', '價錢', '是', '真', '便宜', '比', '業界', '都', '要', '買', '一', '組', '療程', '來', '的', '好', '老闆娘', '強迫', '買', '產品', '不', '買', '斑', '不會', '退', '以後', '也', '不用', '去', '打', '了', '老闆娘', '跟', '我', '說', '的', '我', '也', '傻眼', '呆', '了', '就', '買', '了', '目錄', '上', '有', '送', '的', '產品', '也', '沒', '給', '以前', '不', '強迫', '買', '產品', '😱😱😱', '個人', '覺得', '闆娘', '會', '看', '人', '強迫', '買', '產品', '不', '是', '每', '個', '都', '要', '她', '買', '😅😅', '追加', '保濕霜', '要', '注意', '日期', '回來', '才', '發現', '拿到', '過期', '4', '個', '月', '的', '《', '201702🥵🥵', '》']",2
"['真的', '不', '知道', '跩', '什麼', '的', '問', '我', '怎麼', '會', '過敏', '我', '知道', '還', '會', '去', '看醫生', '問', '我', '以前', '有沒有', '過敏', '我', '說', '有', '對', '海鮮', '跩', '：', '會', '過敏', '還', '吃', '我', '：', '沒', '吃跩', '：', '啊', '你', '就', '知道', '你', '過敏', '了', '還', '吃', '幹嘛', '我', '：', '我', '沒', '吃跩', '：', '就', '知道', '會', '過敏', '了', '還', '吃', '我', '：', '我', '就', '沒有', '吃', '海鮮', '走出', '診間', '還', '跟', '護士', '在', '那邊', '說', '我', '情緒', '控制', '不住', '看過', '最', '廢', '的', '皮膚科', '沒有', '之', '一']",1
"['詢問', '醫生', '皮膚', '狀況', '得到', '答案', '是', '：', '還是', '你', '要', '回', '原本', '那', '家', '問', '他', '讓', '他', '給', '你', '答案', '那', '幹嘛', '來', '這裡', '看', '又', '問', '：', '這', '是', '過敏', '嗎', '卻', '說', '：', '不', '是', '過敏', '應該', '是', '出血', '還', '看', '著', '護士', '說', '是', '誰', '才', '是', '醫生', '呢', '護士', '也', '很', '懂', '囉', '然後', '用', '應該', '那', '到底', '為何', '來', '看醫生', '得到', '不', '肯定', '的', '答案', '醫生', '想', '打發', '很', '瘦', '的', '護士', '很', '配合', '叫', '下', '一', '號', '·', '到', '藥局', '取', '藥', '想說', '問', '開', '的', '是', '什麼', '藥藥局', '人', '說', '是', '過敏藥', '那', '看診', '時', '醫生', '怎', '說', '不', '是', '過敏']",1
"['醫師', '跟', '護士', '對', '患者', '都', '很', '親切']",5
"['他', '的', '藥', '越', '吃', '根本', '沒效', '都', '白吃', '的']",1
"['醫師', '親切', '溫和', '詳細', '詢問', '狀況', '並', '耐心', '教導', '小孩']",5
"['醫師', '很', '專業', '很', '用心']",5
"['宋', '醫師', '人', '很', '親切', '問診', '很', '認真', '是', '一', '位', '菩薩', '醫師', '給', '個', '讚']",5
"['藥局', '太', '遠😱', '還', '有', '我', '哥哥', '很', '年輕', '希望', '醫生', '和', '櫃檯', '不要', '把', '我們', '叫', '老', '可以', '叫', '親切', '一點', '沒關係', '我們', '才', '91', '-', '93年次', '而已', '還', '沒', '成年', '還不是', '先生', '雖然', '說', '對', '那些', '成年人', '的', '名字', '後面', '叫', '先生', '比較', '禮貌點', '但', '希望', '醫生', '未', '成年', '和', '成年', '的', '叫法', '希望', '不', '一樣', '至少', '健保卡', '上', '能', '看', '的', '清楚', '我們', '幾', '歲', '的', '麻煩', '了', '😅我哥', '和', '我', '朋友', '也', '都', '是', '常客', '也', '至少', '看', '了', '有', '3', '個', '月', '以上', '了', '算', '常客', '了', '新增', '一', '條', '我', '哥', '和', '朋友', '都', '17', '歲', '還是', '被', '醫生', '和', '櫃檯', '叫', '先生', '雖然', '很', '禮貌', '但', '我', '感覺', '被', '叫', '老', '了']",4
"['最近', '臉', '上', '一直', '冒', '痘痘', '去', '別', '家', '看', '不', '好', '結果', '給', '醫生', '看診', '後', '不到', '幾', '天', '就', '改善', '了', '很多', '醫生', '很', '專業', '也', '講解', '的', '很', '詳細', '謝謝', '醫生', '👍🏻']",5
"['小孩', '手指', '被', '蜂叮', '咬', '誘發', '蜂窩性', '組織炎', '經過', '醫師', '的', '治療', '第二', '天', '就', '改善', '很多', '看診', '親切', '細心', '很', '幸運', '遇見', '好', '醫師']",5
"['醫生人', '很', '親切', '看診', '也', '很', '細心', '上', '星期', '去', '看', '青春痘', '和', '臉部', '過敏', '的', '部分', '經過', '一', '星期', '後', '改善', '非常', '多']",5
"['不', '是', '藥局', '也', '太', '遠', '了', '吧', '看完', '醫生', '拿', '個', '藥', '還', '要', '跑去', '法院', '哪裡']",3
"['醫生', '問診', '仔細', '專業', '藥師', '護士', '親切', '有禮', '讓', '患者', '放心', '安心', '謝謝', '您們']",5
"['身體', '突然', '頭暈', '視線', '模糊', '心悸', '無力', '親友', '介紹', '看', '家醫科', '網路', '上', '看到', '這', '家', '診所', '大家', '評價', '都', '好', '當天', '是', '已經', '快', '中午', '醫護', '人員', '還', '很', '好', '的', '讓', '我', '做', '了', '部分', '健檢', '⋯⋯', '而且', '大家', '都', '好', '而', '親切', '也', '不會', '不耐煩', '敷衍', '當', '我', '看完', '診', '已經', '12:00', '過', '後', '早已', '是', '診所', '休息', '的', '時間', '但', '醫生', '依然', '仔細', '耐心', '的', '看診', '有', '機會', '會', '在', '去', '😊']",5
"['全', '家', '人', '數十', '年', '都', '在', '這', '看病', '藥師', '護理師', '都', '很', '親切', '且', '有', '耐心', '周', '醫師', '問診', '仔細', '會', '傾聽', '病人', '讓', '人', '覺得', '醫師', '很', '重視', '病人', '的', '感受', '不', '像', '大部份', '的', '醫師', '感覺', '看病', '都', '在', '被', '訓話', '總是', '親自', '衛教', '從不', '馬虎', '也', '不會', '開', '一', '大', '堆', '藥', '雖然', '沒有', '「', '賺到', '」', '的', '感覺', '但', '這', '才', '是', '對', '病人', '好', '的', '屏東', '最', '棒', '點', '家', '醫科', '醫師', '家醫科', '診所', '沒有', '之', '一']",5
"['我', '是', '看', '高血壓', '周', '醫師', '超級', '有', '耐心', '好像', '在', '教', '小學生', '似的', '一', '項', '一', '條', '寫出來', '一一', '說', '分明👍👍👍']",5
"['從小', '看到', '大', '的', '診所', '醫師', '和', '護理師', '藥劑師', '認真', '態度', '也', '很', '好', '醫師', '是', '主', '內', '弟兄', '女兒', '也', '我', '是', '小學', '同學', '我', '想', '不', '記得', '我', '了', '吧', '⋯', '⋯']",5
"['醫師', '解釋', '很', '清楚', '並且', '不會', '開', '太多', '藥']",4
"['帶', '小朋友', '來', '打', '疫苗', '和', '健兒', '門診', '醫生', '很', '細心', '也', '很', '有', '耐心', '有', '任何', '問題', '會', '一一', '幫', '家長', '的', '解惑', '護理師', '也', '很', '親切', '有', '耐心', '小孩', '第一', '次', '打針', '沒', '哭', '建議', '一定', '要', '預約', '護理師', '會', '確認', '是否', '有', '到', '可', '打', '疫苗', '的', '時間']",5
"['第一', '次', '看到', '只', '開', '藥水', '的', '診所', '或許', '是', '我', '太', '孤陋寡聞', '感冒', '一', '罐', '鼻炎', '一', '罐', '退燒', '一', '罐', '👀']",4
"['醫師', '看診', '仔細']",5
"['醫師', '人', '很', '親切', '有', '耐心', '護士', '態度', '差臉', '很', '臭']",3
